metric_name,metric_date_start,metric_date_end,metric_text,metric_value,metric_numerator,metric_denominator,mmwr_year,mmwr_week
Percent of ED visits for acute respiratory disease (Massachusetts),03/20/2021 12:00:00 PM,03/26/2021 12:00:00 PM,,0.0901,4874,54073,2021,12
Percent of ED visits for acute respiratory disease (Massachusetts),03/13/2021 12:00:00 PM,03/19/2021 12:00:00 PM,,0.0907,4589,50594,2021,11
Percent of ED visits for acute respiratory disease (Massachusetts),03/06/2021 12:00:00 PM,03/12/2021 12:00:00 PM,,0.0862,4319,50133,2021,10
Percent of ED visits for acute respiratory disease (Massachusetts),02/27/2021 12:00:00 PM,03/05/2021 12:00:00 PM,,0.0866,4220,48757,2021,9
Percent of ED visits for acute respiratory disease (Massachusetts),02/20/2021 12:00:00 PM,02/26/2021 12:00:00 PM,,0.0874,4397,50332,2021,8
Percent of ED visits for acute respiratory disease (Massachusetts),02/13/2021 12:00:00 PM,02/19/2021 12:00:00 PM,,0.0877,4228,48184,2021,7
Percent of ED visits for acute respiratory disease (Massachusetts),02/06/2021 12:00:00 PM,02/12/2021 12:00:00 PM,,0.0952,4528,47556,2021,6
Percent of ED visits for acute respiratory disease (Massachusetts),01/30/2021 12:00:00 PM,02/05/2021 12:00:00 PM,,0.1073,5125,47752,2021,5
Percent of ED visits for acute respiratory disease (Massachusetts),01/23/2021 12:00:00 PM,01/29/2021 12:00:00 PM,,0.1217,5747,47209,2021,4
Percent of ED visits for acute respiratory disease (Massachusetts),01/16/2021 12:00:00 PM,01/22/2021 12:00:00 PM,,0.1312,6389,48687,2021,3
Percent of ED visits for acute respiratory disease (Massachusetts),01/09/2021 12:00:00 PM,01/15/2021 12:00:00 PM,,0.1423,6898,48466,2021,2
Percent of ED visits for acute respiratory disease (Massachusetts),01/02/2021 12:00:00 PM,01/08/2021 12:00:00 PM,,0.1504,7637,50778,2021,1
Percent of ED visits for acute respiratory disease (Massachusetts),12/26/2020 12:00:00 PM,01/01/2021 12:00:00 PM,,0.149,7551,50685,2020,53
Percent of ED visits for acute respiratory disease (Massachusetts),12/19/2020 12:00:00 PM,12/25/2020 12:00:00 PM,,0.1476,7048,47740,2020,52
Percent of ED visits for acute respiratory disease (Massachusetts),12/12/2020 12:00:00 PM,12/18/2020 12:00:00 PM,,0.1457,6832,46895,2020,51
Percent of ED visits for acute respiratory disease (Massachusetts),12/05/2020 12:00:00 PM,12/11/2020 12:00:00 PM,,0.1434,7122,49670,2020,50
Percent of ED visits for acute respiratory disease (Massachusetts),11/28/2020 12:00:00 PM,12/04/2020 12:00:00 PM,,0.1337,6859,51295,2020,49
Percent of ED visits for acute respiratory disease (Massachusetts),11/21/2020 12:00:00 PM,11/27/2020 12:00:00 PM,,0.1253,6023,48065,2020,48
Percent of ED visits for acute respiratory disease (Massachusetts),11/14/2020 12:00:00 PM,11/20/2020 12:00:00 PM,,0.1174,5841,49765,2020,47
Percent of ED visits for acute respiratory disease (Massachusetts),11/07/2020 12:00:00 PM,11/13/2020 12:00:00 PM,,0.1055,5571,52803,2020,46
Percent of ED visits for acute respiratory disease (Massachusetts),10/31/2020 12:00:00 PM,11/06/2020 12:00:00 PM,,0.0967,4873,50392,2020,45
Percent of ED visits for acute respiratory disease (Massachusetts),10/24/2020 12:00:00 PM,10/30/2020 12:00:00 PM,,0.0883,4272,48377,2020,44
Percent of ED visits for acute respiratory disease (Massachusetts),10/17/2020 12:00:00 PM,10/23/2020 12:00:00 PM,,0.0859,4448,51756,2020,43
Percent of ED visits for acute respiratory disease (Massachusetts),10/10/2020 12:00:00 PM,10/16/2020 12:00:00 PM,,0.0837,4313,51512,2020,42
Percent of ED visits for acute respiratory disease (Massachusetts),10/03/2020 12:00:00 PM,10/09/2020 12:00:00 PM,,0.0856,4603,53796,2020,41
Percent of ED visits for acute respiratory disease (Massachusetts),09/26/2020 12:00:00 PM,10/02/2020 12:00:00 PM,,0.0738,4046,54798,2020,40
Percent of ED visits for acute respiratory disease (Massachusetts),09/19/2020 12:00:00 PM,09/25/2020 12:00:00 PM,,0.073,3837,52558,2020,39
Percent of ED visits for acute respiratory disease (Massachusetts),09/12/2020 12:00:00 PM,09/18/2020 12:00:00 PM,,0.0684,3577,52290,2020,38
Percent of ED visits for acute respiratory disease (Massachusetts),09/05/2020 12:00:00 PM,09/11/2020 12:00:00 PM,,0.0667,3592,53829,2020,37
Percent of ED visits for acute respiratory disease (Massachusetts),08/29/2020 12:00:00 PM,09/04/2020 12:00:00 PM,,0.0684,3608,52718,2020,36
Percent of ED visits for acute respiratory disease (Massachusetts),08/22/2020 12:00:00 PM,08/28/2020 12:00:00 PM,,0.0677,3622,53506,2020,35
Percent of ED visits for acute respiratory disease (Massachusetts),08/15/2020 12:00:00 PM,08/21/2020 12:00:00 PM,,0.0665,3578,53771,2020,34
Percent of ED visits for acute respiratory disease (Massachusetts),08/08/2020 12:00:00 PM,08/14/2020 12:00:00 PM,,0.0651,3524,54172,2020,33
Percent of ED visits for acute respiratory disease (Massachusetts),08/01/2020 12:00:00 PM,08/07/2020 12:00:00 PM,,0.0621,3361,54144,2020,32
Percent of ED visits for acute respiratory disease (Massachusetts),07/25/2020 12:00:00 PM,07/31/2020 12:00:00 PM,,0.0631,3441,54516,2020,31
Percent of ED visits for acute respiratory disease (Massachusetts),07/18/2020 12:00:00 PM,07/24/2020 12:00:00 PM,,0.0556,2934,52806,2020,30
Percent of ED visits for acute respiratory disease (Massachusetts),07/11/2020 12:00:00 PM,07/17/2020 12:00:00 PM,,0.0593,3099,52255,2020,29
Percent of ED visits for acute respiratory disease (Massachusetts),07/04/2020 12:00:00 PM,07/10/2020 12:00:00 PM,,0.0576,3035,52687,2020,28
Percent of ED visits for acute respiratory disease (Massachusetts),06/27/2020 12:00:00 PM,07/03/2020 12:00:00 PM,,0.0593,2934,49475,2020,27
Percent of ED visits for acute respiratory disease (Massachusetts),06/20/2020 12:00:00 PM,06/26/2020 12:00:00 PM,,0.0583,2928,50246,2020,26
Percent of ED visits for acute respiratory disease (Massachusetts),06/13/2020 12:00:00 PM,06/19/2020 12:00:00 PM,,0.0595,2778,46698,2020,25
Percent of ED visits for acute respiratory disease (Massachusetts),06/06/2020 12:00:00 PM,06/12/2020 12:00:00 PM,,0.0634,2913,45958,2020,24
Percent of ED visits for acute respiratory disease (Massachusetts),05/30/2020 12:00:00 PM,06/05/2020 12:00:00 PM,,0.0736,3333,45306,2020,23
Percent of ED visits for acute respiratory disease (Massachusetts),05/23/2020 12:00:00 PM,05/29/2020 12:00:00 PM,,0.0814,3584,44015,2020,22
Percent of ED visits for acute respiratory disease (Massachusetts),05/16/2020 12:00:00 PM,05/22/2020 12:00:00 PM,,0.0974,4071,41788,2020,21
Percent of ED visits for acute respiratory disease (Massachusetts),05/09/2020 12:00:00 PM,05/15/2020 12:00:00 PM,,0.1228,4918,40064,2020,20
Percent of ED visits for acute respiratory disease (Massachusetts),05/02/2020 12:00:00 PM,05/08/2020 12:00:00 PM,,0.1377,5453,39612,2020,19
Percent of ED visits for acute respiratory disease (Massachusetts),04/25/2020 12:00:00 PM,05/01/2020 12:00:00 PM,,0.1607,6129,38142,2020,18
Percent of ED visits for acute respiratory disease (Massachusetts),04/18/2020 12:00:00 PM,04/24/2020 12:00:00 PM,,0.1885,6942,36828,2020,17
Percent of ED visits for acute respiratory disease (Massachusetts),04/11/2020 12:00:00 PM,04/17/2020 12:00:00 PM,,0.2026,6867,33902,2020,16
Percent of ED visits for acute respiratory disease (Massachusetts),04/04/2020 12:00:00 PM,04/10/2020 12:00:00 PM,,0.2159,7403,34290,2020,15
Percent of ED visits for acute respiratory disease (Massachusetts),03/28/2020 12:00:00 PM,04/03/2020 12:00:00 PM,,0.2301,7879,34243,2020,14
Percent of ED visits for acute respiratory disease (Massachusetts),03/21/2020 12:00:00 PM,03/27/2020 12:00:00 PM,,0.2246,8470,37704,2020,13
Percent of ED visits for acute respiratory disease (Massachusetts),03/14/2020 12:00:00 PM,03/20/2020 12:00:00 PM,,0.2355,10697,45422,2020,12
Percent of ED visits for acute respiratory disease (Massachusetts),03/07/2020 12:00:00 PM,03/13/2020 12:00:00 PM,,0.1878,11468,61069,2020,11
Percent of ED visits for acute respiratory disease (Massachusetts),02/29/2020 12:00:00 PM,03/06/2020 12:00:00 PM,,0.1543,9760,63266,2020,10
Percent of ED visits for acute respiratory disease (Massachusetts),02/22/2020 12:00:00 PM,02/28/2020 12:00:00 PM,,0.1536,9956,64836,2020,9
Percent of ED visits for acute respiratory disease (Massachusetts),02/15/2020 12:00:00 PM,02/21/2020 12:00:00 PM,,0.1711,10992,64225,2020,8
Percent of ED visits for acute respiratory disease (Massachusetts),02/08/2020 12:00:00 PM,02/14/2020 12:00:00 PM,,0.184,12306,66883,2020,7
Percent of ED visits for acute respiratory disease (Massachusetts),02/01/2020 12:00:00 PM,02/07/2020 12:00:00 PM,,0.1958,13719,70076,2020,6
Percent of ED visits for acute respiratory disease (Massachusetts),01/25/2020 12:00:00 PM,01/31/2020 12:00:00 PM,,0.1936,13863,71616,2020,5
Percent of ED visits for acute respiratory disease (Massachusetts),01/18/2020 12:00:00 PM,01/24/2020 12:00:00 PM,,0.1844,12783,69315,2020,4
Percent of ED visits for acute respiratory disease (Massachusetts),01/11/2020 12:00:00 PM,01/17/2020 12:00:00 PM,,0.172,11531,67026,2020,3
Percent of ED visits for acute respiratory disease (Massachusetts),01/04/2020 12:00:00 PM,01/10/2020 12:00:00 PM,,0.1705,12007,70436,2020,2
Percent of ED visits for acute respiratory disease (Massachusetts),12/28/2019 12:00:00 PM,01/03/2020 12:00:00 PM,,0.1817,12748,70174,2020,1
Percent of ED visits for acute respiratory disease (Massachusetts),12/21/2019 12:00:00 PM,12/27/2019 12:00:00 PM,,0.1664,11012,66164,2019,52
Percent of ED visits for acute respiratory disease (Massachusetts),12/14/2019 12:00:00 PM,12/20/2019 12:00:00 PM,,0.1402,8670,61861,2019,51
Percent of ED visits for acute respiratory disease (Massachusetts),12/07/2019 12:00:00 PM,12/13/2019 12:00:00 PM,,0.1225,7973,65063,2019,50
Percent of ED visits for acute respiratory disease (Massachusetts),11/30/2019 12:00:00 PM,12/06/2019 12:00:00 PM,,0.1271,7998,62911,2019,49
Percent of ED visits for acute respiratory disease (Massachusetts),11/23/2019 12:00:00 PM,11/29/2019 12:00:00 PM,,0.1234,7545,61161,2019,48
Percent of ED visits for acute respiratory disease (Massachusetts),11/16/2019 12:00:00 PM,11/22/2019 12:00:00 PM,,0.1153,7408,64232,2019,47
Percent of ED visits for acute respiratory disease (Massachusetts),11/09/2019 12:00:00 PM,11/15/2019 12:00:00 PM,,0.1155,7215,62483,2019,46
Percent of ED visits for acute respiratory disease (Massachusetts),11/02/2019 12:00:00 PM,11/08/2019 12:00:00 PM,,0.1034,6545,63273,2019,45
Percent of ED visits for acute respiratory disease (Massachusetts),10/26/2019 12:00:00 PM,11/01/2019 12:00:00 PM,,0.0974,6193,63568,2019,44
Percent of ED visits for acute respiratory disease (Massachusetts),10/19/2019 12:00:00 PM,10/25/2019 12:00:00 PM,,0.0959,6259,65274,2019,43
Percent of ED visits for acute respiratory disease (Massachusetts),10/12/2019 12:00:00 PM,10/18/2019 12:00:00 PM,,0.0943,6192,65688,2019,42
Percent of ED visits for acute respiratory disease (Massachusetts),10/05/2019 12:00:00 PM,10/11/2019 12:00:00 PM,,0.0911,5788,63543,2019,41
Percent of ED visits for acute respiratory disease (Massachusetts),09/28/2019 12:00:00 PM,10/04/2019 12:00:00 PM,,0.0849,5517,65007,2019,40
Percent of ED visits for acute respiratory disease (Massachusetts),09/21/2019 12:00:00 PM,09/27/2019 12:00:00 PM,,0.0906,6296,69464,2019,39
Percent of ED visits for acute respiratory disease (Massachusetts),09/14/2019 12:00:00 PM,09/20/2019 12:00:00 PM,,0.0887,5965,67219,2019,38
Percent of ED visits for acute respiratory disease (Massachusetts),09/07/2019 12:00:00 PM,09/13/2019 12:00:00 PM,,0.0838,5614,66994,2019,37
Percent of ED visits for acute respiratory disease (Massachusetts),08/31/2019 12:00:00 PM,09/06/2019 12:00:00 PM,,0.0768,5081,66139,2019,36
Percent of ED visits for acute respiratory disease (Massachusetts),08/24/2019 12:00:00 PM,08/30/2019 12:00:00 PM,,0.0682,4477,65664,2019,35
Percent of ED visits for acute respiratory disease (Massachusetts),08/17/2019 12:00:00 PM,08/23/2019 12:00:00 PM,,0.0689,4605,66807,2019,34
Percent of ED visits for acute respiratory disease (Massachusetts),08/10/2019 12:00:00 PM,08/16/2019 12:00:00 PM,,0.0655,4374,66736,2019,33
Percent of ED visits for acute respiratory disease (Massachusetts),08/03/2019 12:00:00 PM,08/09/2019 12:00:00 PM,,0.0632,4214,66708,2019,32
Percent of ED visits for acute respiratory disease (Massachusetts),07/27/2019 12:00:00 PM,08/02/2019 12:00:00 PM,,0.062,4185,67505,2019,31
Percent of ED visits for acute respiratory disease (Massachusetts),07/20/2019 12:00:00 PM,07/26/2019 12:00:00 PM,,0.0621,4099,65994,2019,30
Percent of ED visits for acute respiratory disease (Massachusetts),07/13/2019 12:00:00 PM,07/19/2019 12:00:00 PM,,0.0633,4234,66928,2019,29
Percent of ED visits for acute respiratory disease (Massachusetts),07/06/2019 12:00:00 PM,07/12/2019 12:00:00 PM,,0.0671,4666,69567,2019,28
Percent of ED visits for acute respiratory disease (Massachusetts),06/29/2019 12:00:00 PM,07/05/2019 12:00:00 PM,,0.0716,4702,65693,2019,27
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,11/24/2023 12:00:00 PM,,0.15,,7029916.9969,2023,47
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,11/17/2023 12:00:00 PM,,0.14,,7029916.9969,2023,46
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,11/10/2023 12:00:00 PM,,0.13,,7029916.9969,2023,45
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,11/03/2023 12:00:00 PM,,0.12,,7029916.9969,2023,44
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,10/27/2023 12:00:00 PM,,0.1,,7029916.9969,2023,43
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,10/20/2023 12:00:00 PM,,0.09,,7029916.9969,2023,42
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,10/13/2023 12:00:00 PM,,0.07,,7029916.9969,2023,41
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,10/06/2023 12:00:00 PM,,0.04,,7029916.9969,2023,40
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,09/29/2023 12:00:00 PM,,0.02,,7029916.9969,2023,39
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,09/22/2023 12:00:00 PM,,0.01,,7029916.9969,2023,38
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,09/15/2023 12:00:00 PM,,0.01,,7029916.9969,2023,37
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,09/08/2023 12:00:00 PM,,0.01,,7029916.9969,2023,36
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,09/01/2023 12:00:00 PM,,0.01,,7029916.9969,2023,35
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,08/25/2023 12:00:00 PM,,0.01,,7029916.9969,2023,34
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,08/18/2023 12:00:00 PM,,0.01,,7029916.9969,2023,33
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,08/11/2023 12:00:00 PM,,0.01,,7029916.9969,2023,32
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,08/04/2023 12:00:00 PM,,0.01,,7029916.9969,2023,31
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,07/28/2023 12:00:00 PM,,0.01,,7029916.9969,2023,30
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,07/21/2023 12:00:00 PM,,0.01,,7029916.9969,2023,29
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,07/14/2023 12:00:00 PM,,0.01,,7029916.9969,2023,28
Percent of residents vaccinated for COVID-19 (Massachusetts),07/01/2023 12:00:00 PM,07/07/2023 12:00:00 PM,,0.01,,7029916.9969,2023,27
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,11/24/2023 12:00:00 PM,,0.32,,7029916.9969,2023,47
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,11/17/2023 12:00:00 PM,,0.31,,7029916.9969,2023,46
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,11/10/2023 12:00:00 PM,,0.29,,7029916.9969,2023,45
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,11/03/2023 12:00:00 PM,,0.27,,7029916.9969,2023,44
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,10/27/2023 12:00:00 PM,,0.24,,7029916.9969,2023,43
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,10/20/2023 12:00:00 PM,,0.21,,7029916.9969,2023,42
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,10/13/2023 12:00:00 PM,,0.17,,7029916.9969,2023,41
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,10/06/2023 12:00:00 PM,,0.13,,7029916.9969,2023,40
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,09/29/2023 12:00:00 PM,,0.09,,7029916.9969,2023,39
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,09/22/2023 12:00:00 PM,,0.05,,7029916.9969,2023,38
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,09/15/2023 12:00:00 PM,,0.03,,7029916.9969,2023,37
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,09/08/2023 12:00:00 PM,,0.01,,7029916.9969,2023,36
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,09/01/2023 12:00:00 PM,,0.01,,7029916.9969,2023,35
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,08/25/2023 12:00:00 PM,,0.01,,7029916.9969,2023,34
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,08/18/2023 12:00:00 PM,,0.01,,7029916.9969,2023,33
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,08/11/2023 12:00:00 PM,,0.01,,7029916.9969,2023,32
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,08/04/2023 12:00:00 PM,,0.01,,7029916.9969,2023,31
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,07/28/2023 12:00:00 PM,,0.01,,7029916.9969,2023,30
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,07/21/2023 12:00:00 PM,,0.01,,7029916.9969,2023,29
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,07/14/2023 12:00:00 PM,,0.01,,7029916.9969,2023,28
Percent of residents vaccinated for Influenza (Massachusetts),07/01/2023 12:00:00 PM,07/07/2023 12:00:00 PM,,0.01,,7029916.9969,2023,27
Percent of residents vaccinated for RSV (Massachusetts),07/01/2023 12:00:00 PM,11/24/2023 12:00:00 PM,,0.0273,191869,7029916.9969,2023,47
Percent of residents vaccinated for RSV (Massachusetts),07/01/2023 12:00:00 PM,11/17/2023 12:00:00 PM,,0.0257,180348,7029916.9969,2023,46
Percent of residents vaccinated for RSV (Massachusetts),07/01/2023 12:00:00 PM,11/10/2023 12:00:00 PM,,0.0227,159827,7029916.9969,2023,45
Percent of residents vaccinated for RSV (Massachusetts),07/01/2023 12:00:00 PM,11/03/2023 12:00:00 PM,,0.0201,141488,7029916.9969,2023,44
Percent of residents vaccinated for RSV (Massachusetts),07/01/2023 12:00:00 PM,10/27/2023 12:00:00 PM,,0.0176,124038,7029916.9969,2023,43
Percent of residents vaccinated for RSV (Massachusetts),07/01/2023 12:00:00 PM,10/20/2023 12:00:00 PM,,0.0148,103719,7029916.9969,2023,42
Percent of residents vaccinated for RSV (Massachusetts),07/01/2023 12:00:00 PM,10/13/2023 12:00:00 PM,,0.012,84211,7029916.9969,2023,41
Percent of residents vaccinated for RSV (Massachusetts),07/01/2023 12:00:00 PM,10/06/2023 12:00:00 PM,,0.0096,67511,7029916.9969,2023,40
Percent of residents vaccinated for RSV (Massachusetts),07/01/2023 12:00:00 PM,09/29/2023 12:00:00 PM,,0.0074,52070,7029916.9969,2023,39
