url,date,title,pageviews,id
/departments/departments-boards-commissions-and-authorities,04/18/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",97,20230418:/departments/departments-boards-commissions-and-authorities
/events/2023/04/17/patriots-day-colonial-fair,04/18/2023 12:00:00 AM,Patriots' Day Colonial Fair,95,20230418:/events/2023/04/17/patriots-day-colonial-fair
/moving,04/18/2023 12:00:00 AM,Moving to Somerville: A New Resident's Guide,95,20230418:/moving
/careers,04/18/2023 12:00:00 AM,Careers,78,20230418:/careers
/departments/finance/procurement-and-contracting-services,04/18/2023 12:00:00 AM,Procurement and Contracting Services,73,20230418:/departments/finance/procurement-and-contracting-services
/calendar,04/18/2023 12:00:00 AM,Calendar,68,20230418:/calendar
/departments/finance/treasurer-collector,04/18/2023 12:00:00 AM,Treasurer/Collector,66,20230418:/departments/finance/treasurer-collector
/departments/isd/building-division,04/18/2023 12:00:00 AM,ISD - Building Division,61,20230418:/departments/isd/building-division
/departments/constituent-services/311-service-center,04/18/2023 12:00:00 AM,311 Service Center,60,20230418:/departments/constituent-services/311-service-center
/departments/programs/inclusionary-housing-program,04/18/2023 12:00:00 AM,Inclusionary Housing Program,59,20230418:/departments/programs/inclusionary-housing-program
/mysomerville,04/18/2023 12:00:00 AM,Resident Address Lookup,58,20230418:/mysomerville
/,04/19/2023 12:00:00 AM,Home,1316,20230419:/
/departments/parking-department,04/19/2023 12:00:00 AM,Parking Department,1170,20230419:/departments/parking-department
/departments/dpw/sanitation/trash-recycling-information,04/19/2023 12:00:00 AM,Somerville Trash & Recycling Information,604,20230419:/departments/dpw/sanitation/trash-recycling-information
/departments/dpw-sanitation/trash-holiday-schedule,04/19/2023 12:00:00 AM,Trash Holiday Schedule,396,20230419:/departments/dpw-sanitation/trash-holiday-schedule
/payonline,04/19/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",288,20230419:/payonline
/departments/sweeping,04/19/2023 12:00:00 AM,Street Sweeping,267,20230419:/departments/sweeping
/departments/departments-boards-commissions-and-authorities,04/19/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",191,20230419:/departments/departments-boards-commissions-and-authorities
/citizenserve,04/19/2023 12:00:00 AM,Apply for a License or Permit,186,20230419:/citizenserve
/departments/finance/assessing,04/19/2023 12:00:00 AM,Assessing,169,20230419:/departments/finance/assessing
/wastewizard,04/19/2023 12:00:00 AM,Somerville Waste Wizard,133,20230419:/wastewizard
/careers,04/19/2023 12:00:00 AM,Careers,129,20230419:/careers
/departments/isd/building-division,04/19/2023 12:00:00 AM,ISD - Building Division,112,20230419:/departments/isd/building-division
/isd,04/19/2023 12:00:00 AM,Inspectional Services Department (ISD),106,20230419:/isd
/departments/programs/inclusionary-housing-program,04/19/2023 12:00:00 AM,Inclusionary Housing Program,99,20230419:/departments/programs/inclusionary-housing-program
/calendar,04/19/2023 12:00:00 AM,Calendar,90,20230419:/calendar
/departments/finance/procurement-and-contracting-services,04/19/2023 12:00:00 AM,Procurement and Contracting Services,86,20230419:/departments/finance/procurement-and-contracting-services
/moving,04/19/2023 12:00:00 AM,Moving to Somerville: A New Resident's Guide,86,20230419:/moving
/calendar,05/06/2023 12:00:00 AM,Calendar,79,20230506:/calendar
/departments/ospcd/planning-and-zoning/reports-and-decisions,04/19/2023 12:00:00 AM,Reports and Decisions,71,20230419:/departments/ospcd/planning-and-zoning/reports-and-decisions
/,04/20/2023 12:00:00 AM,Home,1255,20230420:/
/departments/parking-department,04/20/2023 12:00:00 AM,Parking Department,1236,20230420:/departments/parking-department
/departments/dpw/sanitation/trash-recycling-information,04/20/2023 12:00:00 AM,Somerville Trash & Recycling Information,608,20230420:/departments/dpw/sanitation/trash-recycling-information
/departments/dpw-sanitation/trash-holiday-schedule,04/20/2023 12:00:00 AM,Trash Holiday Schedule,331,20230420:/departments/dpw-sanitation/trash-holiday-schedule
/payonline,04/20/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",243,20230420:/payonline
/departments/sweeping,04/20/2023 12:00:00 AM,Street Sweeping,231,20230420:/departments/sweeping
/citizenserve,04/20/2023 12:00:00 AM,Apply for a License or Permit,225,20230420:/citizenserve
/departments/departments-boards-commissions-and-authorities,04/20/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",193,20230420:/departments/departments-boards-commissions-and-authorities
/wastewizard,04/20/2023 12:00:00 AM,Somerville Waste Wizard,142,20230420:/wastewizard
/departments/finance/assessing,04/20/2023 12:00:00 AM,Assessing,138,20230420:/departments/finance/assessing
/departments/isd/building-division,04/20/2023 12:00:00 AM,ISD - Building Division,125,20230420:/departments/isd/building-division
/careers,04/20/2023 12:00:00 AM,Careers,114,20230420:/careers
/departments/finance/procurement-and-contracting-services,04/20/2023 12:00:00 AM,Procurement and Contracting Services,112,20230420:/departments/finance/procurement-and-contracting-services
/departments/programs/inclusionary-housing-program,04/20/2023 12:00:00 AM,Inclusionary Housing Program,99,20230420:/departments/programs/inclusionary-housing-program
/isd,04/20/2023 12:00:00 AM,Inspectional Services Department (ISD),99,20230420:/isd
/calendar,04/20/2023 12:00:00 AM,Calendar,78,20230420:/calendar
/moving,04/20/2023 12:00:00 AM,Moving to Somerville: A New Resident's Guide,76,20230420:/moving
/departments/programs/mayors-summer-jobs-program,04/20/2023 12:00:00 AM,Mayor's Summer Jobs Program,59,20230420:/departments/programs/mayors-summer-jobs-program
/departments/contact-us,04/20/2023 12:00:00 AM,Contact Us,57,20230420:/departments/contact-us
/mysomerville,04/20/2023 12:00:00 AM,Resident Address Lookup,55,20230420:/mysomerville
/,04/21/2023 12:00:00 AM,Home,1328,20230421:/
/departments/parking-department,04/21/2023 12:00:00 AM,Parking Department,1199,20230421:/departments/parking-department
/departments/dpw/sanitation/trash-recycling-information,04/21/2023 12:00:00 AM,Somerville Trash & Recycling Information,560,20230421:/departments/dpw/sanitation/trash-recycling-information
/departments/dpw-sanitation/trash-holiday-schedule,04/21/2023 12:00:00 AM,Trash Holiday Schedule,267,20230421:/departments/dpw-sanitation/trash-holiday-schedule
/departments/sweeping,04/21/2023 12:00:00 AM,Street Sweeping,243,20230421:/departments/sweeping
/payonline,04/21/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",225,20230421:/payonline
/departments/departments-boards-commissions-and-authorities,04/21/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",195,20230421:/departments/departments-boards-commissions-and-authorities
/citizenserve,04/21/2023 12:00:00 AM,Apply for a License or Permit,183,20230421:/citizenserve
/news/applications-open-18-income-restricted-rental-units-346-somerville-ave,04/21/2023 12:00:00 AM,Applications Open for 18 Income-Restricted Rental Units at 346 Somerville Ave.,155,20230421:/news/applications-open-18-income-restricted-rental-units-346-somerville-ave
/wastewizard,04/21/2023 12:00:00 AM,Somerville Waste Wizard,143,20230421:/wastewizard
/departments/finance/assessing,04/21/2023 12:00:00 AM,Assessing,125,20230421:/departments/finance/assessing
/isd,04/21/2023 12:00:00 AM,Inspectional Services Department (ISD),113,20230421:/isd
/careers,04/21/2023 12:00:00 AM,Careers,112,20230421:/careers
/departments/isd/building-division,04/21/2023 12:00:00 AM,ISD - Building Division,111,20230421:/departments/isd/building-division
/departments/finance/procurement-and-contracting-services,04/21/2023 12:00:00 AM,Procurement and Contracting Services,102,20230421:/departments/finance/procurement-and-contracting-services
/calendar,04/21/2023 12:00:00 AM,Calendar,97,20230421:/calendar
/communitymeetings,04/21/2023 12:00:00 AM,Spring & Fall City Hall Community Meetings,95,20230421:/communitymeetings
/moving,04/21/2023 12:00:00 AM,Moving to Somerville: A New Resident's Guide,79,20230421:/moving
/departments/programs/inclusionary-housing-program,04/21/2023 12:00:00 AM,Inclusionary Housing Program,66,20230421:/departments/programs/inclusionary-housing-program
/ppz,04/21/2023 12:00:00 AM,"Planning, Preservation, and Zoning",65,20230421:/ppz
/departments/parking-department,04/22/2023 12:00:00 AM,Parking Department,1184,20230422:/departments/parking-department
/,04/22/2023 12:00:00 AM,Home,979,20230422:/
/departments/dpw/sanitation/trash-recycling-information,04/22/2023 12:00:00 AM,Somerville Trash & Recycling Information,268,20230422:/departments/dpw/sanitation/trash-recycling-information
/payonline,04/22/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",200,20230422:/payonline
/departments/departments-boards-commissions-and-authorities,04/22/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",164,20230422:/departments/departments-boards-commissions-and-authorities
/citizenserve,04/22/2023 12:00:00 AM,Apply for a License or Permit,147,20230422:/citizenserve
/departments/sweeping,04/22/2023 12:00:00 AM,Street Sweeping,125,20230422:/departments/sweeping
/wastewizard,04/22/2023 12:00:00 AM,Somerville Waste Wizard,114,20230422:/wastewizard
/departments/finance/procurement-and-contracting-services,04/22/2023 12:00:00 AM,Procurement and Contracting Services,106,20230422:/departments/finance/procurement-and-contracting-services
/careers,04/22/2023 12:00:00 AM,Careers,91,20230422:/careers
/departments/finance/assessing,04/22/2023 12:00:00 AM,Assessing,87,20230422:/departments/finance/assessing
/sustainavilleweek,04/22/2023 12:00:00 AM,SustainaVille Week,84,20230422:/sustainavilleweek
/departments/isd/building-division,04/22/2023 12:00:00 AM,ISD - Building Division,83,20230422:/departments/isd/building-division
/calendar,04/22/2023 12:00:00 AM,Calendar,78,20230422:/calendar
/departments/dpw-sanitation/trash-holiday-schedule,04/22/2023 12:00:00 AM,Trash Holiday Schedule,75,20230422:/departments/dpw-sanitation/trash-holiday-schedule
/departments/programs/inclusionary-housing-program,04/22/2023 12:00:00 AM,Inclusionary Housing Program,72,20230422:/departments/programs/inclusionary-housing-program
/departments/finance/treasurer-collector,04/22/2023 12:00:00 AM,Treasurer/Collector,63,20230422:/departments/finance/treasurer-collector
/isd,04/22/2023 12:00:00 AM,Inspectional Services Department (ISD),60,20230422:/isd
/news/applications-open-18-income-restricted-rental-units-346-somerville-ave,04/22/2023 12:00:00 AM,Applications Open for 18 Income-Restricted Rental Units at 346 Somerville Ave.,60,20230422:/news/applications-open-18-income-restricted-rental-units-346-somerville-ave
/moving,04/22/2023 12:00:00 AM,Moving to Somerville: A New Resident's Guide,58,20230422:/moving
/departments/parking-department,04/23/2023 12:00:00 AM,Parking Department,813,20230423:/departments/parking-department
/,04/23/2023 12:00:00 AM,Home,598,20230423:/
/departments/dpw/sanitation/trash-recycling-information,04/23/2023 12:00:00 AM,Somerville Trash & Recycling Information,179,20230423:/departments/dpw/sanitation/trash-recycling-information
/payonline,04/23/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",125,20230423:/payonline
/sustainavilleweek,04/23/2023 12:00:00 AM,SustainaVille Week,93,20230423:/sustainavilleweek
/calendar,04/23/2023 12:00:00 AM,Calendar,81,20230423:/calendar
/wastewizard,04/23/2023 12:00:00 AM,Somerville Waste Wizard,71,20230423:/wastewizard
/departments/finance/assessing,04/23/2023 12:00:00 AM,Assessing,58,20230423:/departments/finance/assessing
/moving,04/23/2023 12:00:00 AM,Moving to Somerville: A New Resident's Guide,54,20230423:/moving
/mysomerville,04/23/2023 12:00:00 AM,Resident Address Lookup,52,20230423:/mysomerville
/careers,04/23/2023 12:00:00 AM,Careers,46,20230423:/careers
/citizenserve,04/23/2023 12:00:00 AM,Apply for a License or Permit,42,20230423:/citizenserve
/events/2023/04/22/earth-day-growing-event-part-sustainaville-week,04/23/2023 12:00:00 AM,Earth Day Growing Event (Part of SustainaVille Week),42,20230423:/events/2023/04/22/earth-day-growing-event-part-sustainaville-week
/departments/sweeping,04/23/2023 12:00:00 AM,Street Sweeping,41,20230423:/departments/sweeping
/departments/programs/inclusionary-housing-program,04/23/2023 12:00:00 AM,Inclusionary Housing Program,38,20230423:/departments/programs/inclusionary-housing-program
/news/spring-2023-schedule-announced-city-hall-community-meetings-series-mayor-and-city-councilors,04/23/2023 12:00:00 AM,Spring 2023 Schedule Announced for City Hall Community Meetings Series With the Mayor and City Councilors,36,20230423:/news/spring-2023-schedule-announced-city-hall-community-meetings-series-mayor-and-city-councilors
/events/2023/04/25/ward-3-spring-community-meeting,04/23/2023 12:00:00 AM,Ward 3 Spring Community Meeting,35,20230423:/events/2023/04/25/ward-3-spring-community-meeting
/departments/constituent-services/311-service-center,04/23/2023 12:00:00 AM,311 Service Center,33,20230423:/departments/constituent-services/311-service-center
/departments/programs/mayors-summer-jobs-program,04/23/2023 12:00:00 AM,Mayor's Summer Jobs Program,33,20230423:/departments/programs/mayors-summer-jobs-program
/events/2023/04/29/depaving-party-part-sustainaville-week,04/23/2023 12:00:00 AM,Depaving Party (Part of SustainaVille Week),32,20230423:/events/2023/04/29/depaving-party-part-sustainaville-week
/departments/parking-department,04/24/2023 12:00:00 AM,Parking Department,747,20230424:/departments/parking-department
/,04/24/2023 12:00:00 AM,Home,697,20230424:/
/departments/sweeping,04/24/2023 12:00:00 AM,Street Sweeping,243,20230424:/departments/sweeping
/departments/dpw/sanitation/trash-recycling-information,04/24/2023 12:00:00 AM,Somerville Trash & Recycling Information,198,20230424:/departments/dpw/sanitation/trash-recycling-information
/payonline,04/24/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",187,20230424:/payonline
/wastewizard,04/24/2023 12:00:00 AM,Somerville Waste Wizard,99,20230424:/wastewizard
/moving,04/24/2023 12:00:00 AM,Moving to Somerville: A New Resident's Guide,76,20230424:/moving
/careers,04/24/2023 12:00:00 AM,Careers,72,20230424:/careers
/departments/finance/assessing,04/24/2023 12:00:00 AM,Assessing,60,20230424:/departments/finance/assessing
/calendar,04/24/2023 12:00:00 AM,Calendar,56,20230424:/calendar
/departments/departments-boards-commissions-and-authorities,04/24/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",55,20230424:/departments/departments-boards-commissions-and-authorities
